Account Number,Legal Name,Owner First Name,Owner Middle Initial,Owner Last Name,Suffix,Legal Entity Owner,Title,Has Website,Social Media Presence,Marketplace Usage,Payment Digital Adoption,Active Social Media Channels,Social Media Posting Frequency,Year Started Digital Adoption,POS (Point of Sales) Usage,Online Ads Usage,E-Wallet Acceptance,Business Size,Monthly Revenue,Number of Employees,Location Type,Formalization Status,Willingness to Develop
ACC07538,"Collier, Martinez and Holder",James,,Larson,Sr.,LLC,Manager,Tidak,Ya,Ya,Tidak,WhatsApp,Setiap Hari,2022-Sekarang,Tidak,Ya,Ya,Micro,>30 Juta,>10 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC07539,"Stewart, Maxwell and Anderson",Diana,C,Edwards,Jr.,Ltd,Owner,Tidak,Ya,Tidak,Ya,Facebook,Beberapa Kali Seminggu,2015-2018,Ya,Ya,Ya,Medium,>30 Juta,>10 Orang,Pasar,Formal,Bersedia
ACC07540,Austin and Sons,Kristi,A,Martin,III,Inc,Manager,Tidak,Ya,Tidak,Ya,TikTok,Beberapa Kali Sebulan,2019-2021,Tidak,Ya,Tidak,Small,>30 Juta,6-10 Orang,Toko,Informal,Bersedia
ACC07541,Blanchard-Kramer,Pamela,D,Adams,,Group,Manager,Ya,Tidak,Ya,Tidak,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Ya,Ya,Ya,Small,5-15 Juta,3-5 Orang,Rumah,Informal,Tidak Bersedia
ACC07542,Pope Ltd,Connor,B,Smith,,Group,CEO,Ya,Ya,Tidak,Tidak,TikTok,Jarang,2015-2018,Tidak,Ya,Ya,Small,15-30 Juta,>10 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC07543,Roberts Inc,Sandra,B,Huffman,,Inc,Manager,Tidak,Tidak,Tidak,Ya,Facebook,Tidak Pernah,2015-2018,Tidak,Ya,Ya,Medium,>30 Juta,3-5 Orang,Online-Only,Formal,Tidak Bersedia
ACC07544,"Mills, Conner and Brown",Jose,D,Baker,,LLC,CEO,Ya,Tidak,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,<5 Juta,3-5 Orang,Online-Only,Informal,Tidak Bersedia
ACC07545,Williams-Sheppard,Sarah,A,Adams,III,Group,CEO,Tidak,Tidak,Ya,Ya,TikTok,Jarang,2019-2021,Ya,Ya,Tidak,Medium,>30 Juta,>10 Orang,Pasar,Formal,Bersedia
ACC07546,Williams-Smith,Stephanie,C,Estes,Jr.,LLC,Owner,Ya,Tidak,Ya,Ya,Facebook,Tidak Pernah,2022-Sekarang,Ya,Ya,Tidak,Medium,>30 Juta,>10 Orang,Online-Only,Informal,Tidak Bersedia
ACC07547,Williams-Ramos,Michaela,A,Mcclure,III,PLC,Manager,Ya,Tidak,Tidak,Ya,TikTok,Tidak Pernah,2019-2021,Ya,Ya,Ya,Medium,>30 Juta,3-5 Orang,Toko,Formal,Bersedia
ACC07548,"Bush, Williams and Glass",Michael,B,Taylor,,Group,Director,Tidak,Tidak,Ya,Tidak,Instagram,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Ya,Medium,<5 Juta,6-10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC07549,"Jackson, Wade and Collins",John,B,Greer,Jr.,PLC,Director,Tidak,Ya,Tidak,Ya,Facebook,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Tidak,Micro,<5 Juta,>10 Orang,Rumah,Formal,Tidak Bersedia
ACC07550,Lawson-Callahan,Tara,B,Riddle,,PLC,Manager,Tidak,Tidak,Ya,Ya,TikTok,Beberapa Kali Seminggu,<2015,Tidak,Tidak,Tidak,Micro,<5 Juta,3-5 Orang,Rumah,Formal,Tidak Bersedia
ACC07551,"Stevens, Campbell and Huber",Steven,,Barajas,Sr.,Group,Director,Ya,Tidak,Ya,Tidak,TikTok,Tidak Pernah,2015-2018,Ya,Tidak,Tidak,Micro,5-15 Juta,6-10 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC07552,Figueroa Group,Christopher,A,Jensen,Jr.,and Sons,President,Tidak,Tidak,Ya,Tidak,TikTok,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Tidak,Small,5-15 Juta,>10 Orang,Toko,Informal,Tidak Bersedia
ACC07553,"Gomez, Johnson and Ortega",Zachary,,Gregory,Jr.,Inc,President,Tidak,Tidak,Ya,Tidak,Instagram,Beberapa Kali Seminggu,2022-Sekarang,Ya,Tidak,Tidak,Medium,15-30 Juta,6-10 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC07554,"Pierce, Lane and Small",Brooke,,Torres,III,Group,CEO,Ya,Ya,Tidak,Tidak,Instagram,Beberapa Kali Seminggu,Belum Mengadopsi,Ya,Ya,Ya,Micro,>30 Juta,6-10 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC07555,Curry LLC,Wendy,,Marquez,,Group,Owner,Tidak,Ya,Tidak,Ya,Tidak Ada,Beberapa Kali Sebulan,<2015,Ya,Ya,Ya,Micro,5-15 Juta,6-10 Orang,Pasar,Dalam Proses,Bersedia
ACC07556,Shaw Inc,Nichole,B,Stevens,III,PLC,CEO,Ya,Tidak,Ya,Tidak,Facebook,Beberapa Kali Seminggu,<2015,Ya,Tidak,Ya,Micro,<5 Juta,1-2 Orang,Toko,Dalam Proses,Bersedia
ACC07557,Boyer-Lowe,Janet,D,Morgan,III,Inc,Owner,Ya,Ya,Tidak,Ya,Instagram,Jarang,<2015,Ya,Tidak,Tidak,Micro,>30 Juta,3-5 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC07558,Flores-Mayer,Steven,B,Martinez,Jr.,Ltd,Director,Ya,Ya,Tidak,Ya,Tidak Ada,Setiap Hari,2022-Sekarang,Ya,Ya,Tidak,Small,5-15 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC07559,"Morgan, Holland and Thompson",Andrew,B,Kent,Jr.,and Sons,President,Tidak,Ya,Ya,Ya,TikTok,Jarang,2019-2021,Ya,Tidak,Ya,Micro,<5 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC07560,Smith Ltd,Chad,D,Sanchez,III,and Sons,Director,Ya,Tidak,Tidak,Ya,TikTok,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Small,15-30 Juta,1-2 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC07561,Delgado PLC,Raymond,A,Rogers,Jr.,and Sons,CEO,Tidak,Ya,Ya,Ya,WhatsApp,Tidak Pernah,2022-Sekarang,Ya,Tidak,Ya,Small,<5 Juta,3-5 Orang,Rumah,Formal,Tidak Bersedia
ACC07562,"Mitchell, Clayton and Cook",Joseph,D,Davis,III,Group,Manager,Ya,Tidak,Tidak,Tidak,WhatsApp,Jarang,2022-Sekarang,Ya,Tidak,Tidak,Micro,<5 Juta,>10 Orang,Online-Only,Formal,Bersedia
ACC07563,Martinez-Bailey,Michael,D,Callahan,Sr.,LLC,Manager,Ya,Tidak,Ya,Tidak,Tidak Ada,Tidak Pernah,Belum Mengadopsi,Ya,Tidak,Ya,Micro,<5 Juta,>10 Orang,Pasar,Formal,Bersedia
ACC07564,Sanchez-Spencer,Megan,B,Pena,III,PLC,Owner,Ya,Tidak,Tidak,Tidak,TikTok,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Medium,15-30 Juta,6-10 Orang,Rumah,Formal,Tidak Bersedia
ACC07565,Wilson-Allen,Sara,D,Castillo,III,PLC,CEO,Ya,Tidak,Tidak,Tidak,Instagram,Beberapa Kali Sebulan,2022-Sekarang,Ya,Tidak,Tidak,Small,15-30 Juta,>10 Orang,Online-Only,Informal,Bersedia
ACC07566,"Miller, Ingram and Maddox",Natalie,A,Townsend,,and Sons,Director,Ya,Ya,Tidak,Ya,Tidak Ada,Tidak Pernah,<2015,Tidak,Tidak,Tidak,Small,15-30 Juta,>10 Orang,Online-Only,Dalam Proses,Bersedia
ACC07567,"Heath, Johnson and Brandt",Bradley,,Greene,Jr.,Ltd,CEO,Tidak,Tidak,Ya,Tidak,Instagram,Jarang,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,15-30 Juta,3-5 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC07568,Martin-Miller,Anne,A,Reed,,Inc,Manager,Tidak,Tidak,Ya,Ya,Tidak Ada,Jarang,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,>30 Juta,1-2 Orang,Toko,Formal,Tidak Bersedia
ACC07569,Middleton-Harris,Maria,C,James,,Inc,CEO,Ya,Tidak,Ya,Ya,Instagram,Setiap Hari,<2015,Ya,Ya,Tidak,Medium,>30 Juta,1-2 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC07570,Garrison-Estrada,Peggy,A,Barrett,Sr.,Inc,President,Tidak,Ya,Ya,Ya,WhatsApp,Beberapa Kali Seminggu,<2015,Tidak,Ya,Ya,Micro,>30 Juta,6-10 Orang,Pasar,Dalam Proses,Bersedia
ACC07571,Weiss-Wilson,Renee,D,Richard,III,PLC,Owner,Ya,Tidak,Ya,Tidak,Facebook,Beberapa Kali Sebulan,2015-2018,Ya,Ya,Tidak,Medium,<5 Juta,1-2 Orang,Online-Only,Informal,Tidak Bersedia
ACC07572,Garcia Group,Gina,D,Vaughn,Jr.,Ltd,Director,Tidak,Tidak,Tidak,Ya,WhatsApp,Setiap Hari,2019-2021,Ya,Ya,Tidak,Micro,<5 Juta,3-5 Orang,Rumah,Dalam Proses,Bersedia
ACC07573,"Hernandez, Peck and Christensen",Justin,C,Middleton,,Group,President,Tidak,Ya,Ya,Tidak,Tidak Ada,Beberapa Kali Seminggu,2019-2021,Tidak,Tidak,Tidak,Medium,5-15 Juta,>10 Orang,Pasar,Informal,Bersedia
ACC07574,"Sullivan, Reid and Barker",Melissa,C,Hanson,Sr.,PLC,CEO,Tidak,Tidak,Tidak,Ya,Instagram,Beberapa Kali Seminggu,2022-Sekarang,Ya,Ya,Tidak,Micro,5-15 Juta,>10 Orang,Pasar,Informal,Tidak Bersedia
ACC07575,Dennis PLC,Desiree,C,Bennett,III,PLC,Owner,Ya,Tidak,Tidak,Tidak,Facebook,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Ya,Tidak,Micro,<5 Juta,6-10 Orang,Rumah,Informal,Tidak Bersedia
ACC07576,Johnson Group,Billy,B,Ruiz,,Group,CEO,Ya,Ya,Ya,Tidak,WhatsApp,Jarang,Belum Mengadopsi,Tidak,Ya,Ya,Small,15-30 Juta,1-2 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC07577,Schmidt-Mata,Kenneth,C,May,III,LLC,Manager,Ya,Tidak,Tidak,Tidak,TikTok,Tidak Pernah,2015-2018,Ya,Tidak,Tidak,Small,>30 Juta,6-10 Orang,Online-Only,Dalam Proses,Bersedia
ACC07578,Meyers-Schwartz,Crystal,D,Ford,Sr.,and Sons,President,Ya,Ya,Ya,Tidak,WhatsApp,Tidak Pernah,<2015,Ya,Ya,Tidak,Small,<5 Juta,1-2 Orang,Pasar,Informal,Tidak Bersedia
ACC07579,"Kennedy, Nixon and Rhodes",Jared,A,Castillo,Jr.,and Sons,Owner,Tidak,Ya,Tidak,Ya,Facebook,Jarang,Belum Mengadopsi,Tidak,Tidak,Tidak,Small,15-30 Juta,6-10 Orang,Toko,Informal,Bersedia
ACC07580,Green-Li,George,C,Joseph,Sr.,Inc,Director,Ya,Ya,Ya,Ya,Facebook,Beberapa Kali Seminggu,<2015,Tidak,Ya,Ya,Small,5-15 Juta,6-10 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC07581,Meyer Inc,John,A,Owens,Jr.,Ltd,Owner,Ya,Tidak,Ya,Tidak,Facebook,Jarang,2019-2021,Tidak,Ya,Ya,Small,15-30 Juta,1-2 Orang,Rumah,Formal,Tidak Bersedia
ACC07582,Sharp Ltd,Eric,D,Thomas,III,PLC,CEO,Tidak,Ya,Ya,Tidak,Facebook,Jarang,<2015,Tidak,Tidak,Ya,Micro,5-15 Juta,>10 Orang,Rumah,Formal,Tidak Bersedia
ACC07583,Burns-Burnett,Margaret,C,Gonzalez,,and Sons,Manager,Ya,Ya,Ya,Tidak,Instagram,Jarang,2015-2018,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Pasar,Informal,Bersedia
ACC07584,Blankenship-George,Jonathan,C,Green,,LLC,Director,Ya,Tidak,Tidak,Ya,Instagram,Jarang,2019-2021,Ya,Tidak,Tidak,Medium,<5 Juta,3-5 Orang,Toko,Formal,Bersedia
ACC07585,Mclean-Thompson,Ryan,A,Espinoza,Jr.,Inc,President,Tidak,Tidak,Tidak,Tidak,Instagram,Jarang,2019-2021,Ya,Ya,Tidak,Small,15-30 Juta,3-5 Orang,Online-Only,Dalam Proses,Bersedia
ACC07586,Davidson Group,Lisa,A,Russell,,and Sons,Director,Ya,Tidak,Ya,Tidak,Instagram,Tidak Pernah,2019-2021,Ya,Tidak,Tidak,Micro,5-15 Juta,1-2 Orang,Toko,Formal,Bersedia
ACC07587,"Brown, Sherman and Morales",James,,Warren,Sr.,Group,Director,Tidak,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,2019-2021,Ya,Tidak,Tidak,Small,5-15 Juta,6-10 Orang,Toko,Informal,Bersedia
ACC07588,Ortiz-Jordan,Carolyn,D,Kline,Jr.,LLC,Director,Ya,Tidak,Tidak,Tidak,TikTok,Setiap Hari,Belum Mengadopsi,Tidak,Ya,Tidak,Micro,15-30 Juta,1-2 Orang,Online-Only,Informal,Bersedia
ACC07589,Davis Ltd,Kaitlyn,B,Jordan,Jr.,Group,Director,Ya,Tidak,Ya,Ya,Facebook,Setiap Hari,2022-Sekarang,Tidak,Tidak,Ya,Medium,5-15 Juta,1-2 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC07590,Rice-Daniel,Daniel,D,Meyer,Sr.,Group,Manager,Ya,Ya,Ya,Tidak,Tidak Ada,Jarang,2019-2021,Tidak,Tidak,Ya,Medium,5-15 Juta,1-2 Orang,Pasar,Dalam Proses,Bersedia
ACC07591,Miller LLC,James,,Martinez,III,and Sons,President,Ya,Ya,Ya,Tidak,Facebook,Beberapa Kali Seminggu,Belum Mengadopsi,Ya,Tidak,Tidak,Medium,15-30 Juta,1-2 Orang,Rumah,Formal,Bersedia
ACC07592,Freeman-Parrish,Justin,C,Blair,Jr.,LLC,CEO,Tidak,Tidak,Ya,Ya,TikTok,Beberapa Kali Seminggu,2022-Sekarang,Ya,Ya,Tidak,Small,15-30 Juta,1-2 Orang,Rumah,Informal,Tidak Bersedia
ACC07593,"Gardner, Roberts and Diaz",Tammy,,Roberts,,PLC,President,Tidak,Tidak,Ya,Tidak,TikTok,Tidak Pernah,2019-2021,Tidak,Tidak,Ya,Medium,<5 Juta,>10 Orang,Toko,Informal,Bersedia
ACC07594,Warner-Bishop,Tammy,B,Hood,,Group,Director,Ya,Tidak,Tidak,Tidak,WhatsApp,Tidak Pernah,2019-2021,Ya,Tidak,Ya,Medium,>30 Juta,1-2 Orang,Online-Only,Dalam Proses,Bersedia
ACC07595,"Lee, Gross and Torres",Derek,D,Mayo,Jr.,Group,Owner,Ya,Tidak,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,<2015,Ya,Tidak,Tidak,Small,5-15 Juta,6-10 Orang,Pasar,Informal,Tidak Bersedia
ACC07596,"Buckley, Johnson and Rojas",Jeffery,B,Henderson,III,and Sons,CEO,Ya,Tidak,Tidak,Tidak,TikTok,Setiap Hari,2022-Sekarang,Tidak,Ya,Tidak,Medium,5-15 Juta,>10 Orang,Rumah,Formal,Tidak Bersedia
ACC07597,"Mason, Rojas and Martinez",Christina,,Monroe,,Ltd,Owner,Tidak,Ya,Ya,Tidak,WhatsApp,Beberapa Kali Sebulan,2015-2018,Tidak,Tidak,Ya,Micro,15-30 Juta,3-5 Orang,Rumah,Dalam Proses,Bersedia
ACC07598,Winters LLC,Amanda,A,Kelly,,Group,Director,Tidak,Tidak,Ya,Tidak,Instagram,Beberapa Kali Sebulan,2022-Sekarang,Ya,Tidak,Ya,Medium,15-30 Juta,1-2 Orang,Online-Only,Formal,Tidak Bersedia
ACC07599,"Roberts, Flores and Smith",Kevin,B,Grant,Jr.,Ltd,Owner,Ya,Ya,Tidak,Ya,Tidak Ada,Jarang,2022-Sekarang,Ya,Tidak,Tidak,Small,<5 Juta,3-5 Orang,Toko,Informal,Tidak Bersedia
ACC07600,"Smith, Munoz and Johnson",Harold,,Jordan,,LLC,CEO,Tidak,Tidak,Ya,Tidak,Facebook,Beberapa Kali Sebulan,2015-2018,Ya,Ya,Ya,Medium,15-30 Juta,6-10 Orang,Online-Only,Formal,Tidak Bersedia
ACC07601,Hayes-Reyes,Priscilla,D,Brown,III,LLC,Director,Ya,Ya,Ya,Tidak,WhatsApp,Beberapa Kali Seminggu,Belum Mengadopsi,Ya,Tidak,Tidak,Medium,15-30 Juta,3-5 Orang,Toko,Formal,Tidak Bersedia
ACC07602,King-Barrett,David,D,Richmond,Jr.,Inc,Director,Ya,Ya,Tidak,Tidak,Facebook,Beberapa Kali Seminggu,2015-2018,Ya,Ya,Tidak,Small,5-15 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC07603,Shaffer-Merritt,Matthew,D,Blair,III,and Sons,Director,Ya,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Seminggu,2019-2021,Ya,Ya,Tidak,Micro,5-15 Juta,1-2 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC07604,"Wallace, Ross and Mcneil",Stephanie,A,Hill,Sr.,PLC,Director,Tidak,Tidak,Ya,Ya,Instagram,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Medium,15-30 Juta,1-2 Orang,Toko,Informal,Bersedia
ACC07605,"Rodriguez, Kerr and Murphy",Nicole,A,Carroll,,Inc,CEO,Tidak,Ya,Ya,Ya,Instagram,Tidak Pernah,Belum Mengadopsi,Ya,Ya,Ya,Medium,5-15 Juta,6-10 Orang,Online-Only,Formal,Bersedia
ACC07606,Rose PLC,Sherri,D,Harris,Jr.,Inc,CEO,Ya,Tidak,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Medium,<5 Juta,>10 Orang,Pasar,Dalam Proses,Bersedia
ACC07607,White Inc,Evan,C,Ward,III,Group,CEO,Ya,Ya,Ya,Tidak,WhatsApp,Setiap Hari,Belum Mengadopsi,Ya,Tidak,Ya,Medium,>30 Juta,6-10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC07608,"Smith, Henderson and Moore",Hannah,D,Dawson,III,PLC,President,Ya,Tidak,Tidak,Ya,Tidak Ada,Beberapa Kali Sebulan,2019-2021,Ya,Ya,Tidak,Micro,<5 Juta,1-2 Orang,Toko,Informal,Tidak Bersedia
ACC07609,Mullins-Jones,Timothy,C,Gibson,III,and Sons,Owner,Tidak,Tidak,Ya,Ya,TikTok,Tidak Pernah,Belum Mengadopsi,Ya,Tidak,Ya,Small,5-15 Juta,6-10 Orang,Pasar,Informal,Tidak Bersedia
ACC07610,Nguyen-Howell,Tammy,D,Thomas,Sr.,Group,President,Ya,Ya,Ya,Tidak,Tidak Ada,Setiap Hari,2015-2018,Ya,Tidak,Ya,Micro,15-30 Juta,3-5 Orang,Toko,Dalam Proses,Bersedia
ACC07611,Cooper-Thompson,Jordan,D,Jenkins,Jr.,LLC,President,Ya,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Sebulan,2019-2021,Ya,Tidak,Tidak,Small,15-30 Juta,>10 Orang,Toko,Formal,Bersedia
ACC07612,"Perez, Patterson and Taylor",Nicole,D,Lewis,III,Ltd,President,Ya,Tidak,Tidak,Tidak,TikTok,Tidak Pernah,2015-2018,Ya,Tidak,Ya,Micro,<5 Juta,1-2 Orang,Toko,Informal,Tidak Bersedia
ACC07613,Macdonald-Lopez,Chad,,Murray,Jr.,LLC,Manager,Ya,Ya,Tidak,Ya,Facebook,Jarang,2015-2018,Ya,Tidak,Tidak,Medium,15-30 Juta,3-5 Orang,Pasar,Formal,Tidak Bersedia
ACC07614,Mcmahon PLC,Natalie,B,Vargas,,PLC,CEO,Ya,Tidak,Tidak,Tidak,TikTok,Beberapa Kali Sebulan,2015-2018,Tidak,Ya,Ya,Micro,5-15 Juta,3-5 Orang,Pasar,Informal,Bersedia
ACC07615,Spencer Group,Eric,B,Lopez,III,LLC,Owner,Ya,Ya,Ya,Ya,Instagram,Jarang,2015-2018,Ya,Tidak,Tidak,Small,15-30 Juta,>10 Orang,Toko,Informal,Tidak Bersedia
ACC07616,Jones-Silva,Patricia,A,Wilkinson,Sr.,Group,CEO,Ya,Ya,Tidak,Ya,Facebook,Jarang,<2015,Ya,Ya,Ya,Micro,<5 Juta,6-10 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC07617,"Rosales, Green and Williams",James,A,Nguyen,,Ltd,Director,Ya,Ya,Tidak,Ya,Tidak Ada,Jarang,2019-2021,Tidak,Tidak,Ya,Small,15-30 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC07618,Lutz Inc,Micheal,A,Rojas,Sr.,Inc,Owner,Tidak,Ya,Ya,Tidak,Facebook,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Small,>30 Juta,6-10 Orang,Rumah,Dalam Proses,Bersedia
ACC07619,Martin Ltd,Amy,B,Lewis,Sr.,Inc,Manager,Ya,Tidak,Ya,Ya,TikTok,Setiap Hari,2019-2021,Ya,Tidak,Tidak,Small,<5 Juta,1-2 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC07620,Townsend-Hill,Victoria,C,Turner,Jr.,and Sons,President,Ya,Ya,Ya,Ya,Tidak Ada,Tidak Pernah,<2015,Ya,Ya,Tidak,Micro,<5 Juta,>10 Orang,Rumah,Formal,Tidak Bersedia
ACC07621,Santana-Horn,Kathleen,,Anderson,Jr.,PLC,Manager,Ya,Ya,Tidak,Tidak,Tidak Ada,Jarang,Belum Mengadopsi,Tidak,Ya,Tidak,Micro,>30 Juta,1-2 Orang,Rumah,Dalam Proses,Bersedia
ACC07622,Brown-Larsen,Wendy,A,Ortiz,Jr.,Inc,President,Tidak,Tidak,Tidak,Ya,Tidak Ada,Jarang,2022-Sekarang,Ya,Tidak,Tidak,Medium,5-15 Juta,>10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC07623,Robinson-Lutz,Mindy,C,Wright,III,PLC,Manager,Ya,Tidak,Tidak,Tidak,WhatsApp,Setiap Hari,2015-2018,Tidak,Ya,Ya,Medium,<5 Juta,>10 Orang,Rumah,Dalam Proses,Bersedia
ACC07624,Bowman Group,Marie,,Fisher,III,and Sons,Owner,Tidak,Ya,Tidak,Ya,Tidak Ada,Tidak Pernah,<2015,Tidak,Tidak,Tidak,Small,<5 Juta,1-2 Orang,Toko,Dalam Proses,Bersedia
ACC07625,"King, Hardy and Gomez",Timothy,B,Trevino,,Group,Director,Tidak,Ya,Ya,Tidak,Facebook,Jarang,2015-2018,Tidak,Tidak,Tidak,Micro,15-30 Juta,>10 Orang,Toko,Formal,Tidak Bersedia
ACC07626,"Hogan, Morales and Garrett",Tina,D,Combs,,Ltd,Manager,Ya,Tidak,Tidak,Tidak,Tidak Ada,Jarang,2022-Sekarang,Tidak,Ya,Tidak,Medium,>30 Juta,3-5 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC07627,Robles-Morrow,Donna,,Shaw,Sr.,Ltd,Manager,Tidak,Tidak,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,2022-Sekarang,Ya,Ya,Ya,Small,<5 Juta,>10 Orang,Online-Only,Formal,Tidak Bersedia
ACC07628,Vargas-Kelly,Walter,,Fields,III,Ltd,Director,Ya,Ya,Ya,Tidak,TikTok,Jarang,2015-2018,Tidak,Ya,Tidak,Medium,>30 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC07629,"Miller, Pena and Chen",Ryan,C,Pierce,III,Ltd,Owner,Tidak,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,2015-2018,Ya,Tidak,Ya,Medium,>30 Juta,>10 Orang,Toko,Informal,Bersedia
ACC07630,Cole-Williams,Keith,C,Clark,Jr.,Inc,CEO,Tidak,Tidak,Ya,Tidak,Instagram,Beberapa Kali Sebulan,<2015,Tidak,Ya,Tidak,Small,<5 Juta,1-2 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC07631,Martin Ltd,Suzanne,,Garcia,III,and Sons,CEO,Ya,Ya,Tidak,Ya,Facebook,Tidak Pernah,Belum Mengadopsi,Ya,Ya,Ya,Micro,>30 Juta,1-2 Orang,Toko,Formal,Tidak Bersedia
ACC07632,Reid-Garza,Suzanne,C,Jones,Jr.,and Sons,Director,Tidak,Tidak,Tidak,Ya,Tidak Ada,Setiap Hari,2015-2018,Ya,Ya,Ya,Medium,5-15 Juta,1-2 Orang,Pasar,Informal,Tidak Bersedia
ACC07633,Lopez PLC,Gilbert,A,Holland,III,Group,Owner,Ya,Ya,Ya,Ya,Instagram,Beberapa Kali Sebulan,2019-2021,Ya,Ya,Ya,Small,5-15 Juta,>10 Orang,Pasar,Informal,Bersedia
ACC07634,"Mcdaniel, Todd and Brown",Laurie,C,Price,III,Group,Owner,Ya,Ya,Ya,Ya,Facebook,Beberapa Kali Sebulan,2019-2021,Ya,Tidak,Tidak,Medium,>30 Juta,1-2 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC07635,Rosario-Wilson,April,D,Shelton,Sr.,and Sons,President,Ya,Ya,Tidak,Tidak,TikTok,Jarang,2019-2021,Ya,Tidak,Ya,Micro,<5 Juta,>10 Orang,Online-Only,Formal,Tidak Bersedia
ACC07636,Novak-Gonzalez,Barry,C,Hutchinson,III,and Sons,Manager,Tidak,Tidak,Tidak,Ya,Instagram,Beberapa Kali Seminggu,2022-Sekarang,Ya,Tidak,Ya,Small,<5 Juta,>10 Orang,Toko,Formal,Tidak Bersedia
ACC07637,Beck Ltd,Lee,D,Rodriguez,Sr.,PLC,President,Ya,Tidak,Ya,Ya,WhatsApp,Setiap Hari,2019-2021,Ya,Tidak,Ya,Small,5-15 Juta,3-5 Orang,Pasar,Informal,Bersedia
ACC07638,Parks Group,Jason,,Bowers,,Ltd,CEO,Ya,Ya,Tidak,Tidak,TikTok,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,>30 Juta,1-2 Orang,Online-Only,Dalam Proses,Bersedia
ACC07639,Cantrell-Brown,Jacob,,Jones,,and Sons,CEO,Ya,Tidak,Tidak,Ya,Facebook,Jarang,Belum Mengadopsi,Tidak,Ya,Ya,Small,>30 Juta,1-2 Orang,Rumah,Formal,Bersedia
ACC07640,Turner Inc,Breanna,D,Mcpherson,III,Group,Manager,Tidak,Tidak,Ya,Tidak,Tidak Ada,Beberapa Kali Sebulan,<2015,Tidak,Tidak,Ya,Micro,>30 Juta,1-2 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC07641,Smith PLC,Stephanie,B,Johnson,Sr.,LLC,President,Ya,Ya,Tidak,Tidak,TikTok,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,<5 Juta,>10 Orang,Toko,Formal,Tidak Bersedia
ACC07642,"Rodriguez, Ellis and Wilson",Anthony,C,Goodman,III,Group,Owner,Tidak,Tidak,Ya,Tidak,TikTok,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Ya,Small,5-15 Juta,>10 Orang,Pasar,Dalam Proses,Bersedia
