Account Number,Legal Name,Owner First Name,Owner Middle Initial,Owner Last Name,Suffix,Legal Entity Owner,Title,Has Website,Social Media Presence,Marketplace Usage,Payment Digital Adoption,Active Social Media Channels,Social Media Posting Frequency,Year Started Digital Adoption,POS (Point of Sales) Usage,Online Ads Usage,E-Wallet Acceptance,Business Size,Monthly Revenue,Number of Employees,Location Type,Formalization Status,Willingness to Develop
ACC04210,UMKM Berkah,Alice,A,Johnson,,CV Bersama,Manager,Tidak,Ya,Ya,Tidak,WhatsApp,Tidak Pernah,2015-2018,Ya,Tidak,Tidak,Micro,5-15 Juta,6-10 Orang,Toko,Formal,Tidak Bersedia
ACC04211,Kios Berkah,Bob,C,Jones,,PT Abadi,CEO,Ya,Ya,Tidak,Ya,Tidak Ada,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Tidak,Medium,15-30 Juta,6-10 Orang,Toko,Informal,Tidak Bersedia
ACC04212,Toko Mandiri,Eve,A,Jones,III,PT Sentosa,President,Ya,Ya,Tidak,Ya,TikTok,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Ya,Tidak,Micro,15-30 Juta,6-10 Orang,Rumah,Dalam Proses,Bersedia
ACC04213,Usaha Jaya,John,A,Rodriguez,Sr.,UD Abadi,CEO,Ya,Tidak,Ya,Tidak,WhatsApp,Beberapa Kali Seminggu,Belum Mengadopsi,Tidak,Ya,Tidak,Micro,15-30 Juta,6-10 Orang,Rumah,Formal,Tidak Bersedia
ACC04214,UMKM Jaya,Charlie,,Brown,,CV Abadi,Manager,Ya,Ya,Tidak,Ya,TikTok,Setiap Hari,2022-Sekarang,Tidak,Ya,Tidak,Micro,<5 Juta,>10 Orang,Online-Only,Formal,Bersedia
ACC04215,Usaha Jaya,Tom,D,Garcia,Sr.,CV Utama,Manager,Ya,Ya,Ya,Tidak,TikTok,Tidak Pernah,<2015,Ya,Ya,Ya,Micro,<5 Juta,6-10 Orang,Toko,Formal,Tidak Bersedia
ACC04216,Usaha Jaya,Jane,D,Jones,III,Perorangan Utama,President,Ya,Tidak,Ya,Tidak,Instagram,Tidak Pernah,<2015,Tidak,Tidak,Ya,Micro,5-15 Juta,>10 Orang,Rumah,Formal,Bersedia
ACC04217,Toko Berkah,Charlie,,Garcia,,PT Bersama,Manager,Ya,Ya,Tidak,Tidak,Facebook,Jarang,Belum Mengadopsi,Tidak,Ya,Tidak,Micro,15-30 Juta,6-10 Orang,Online-Only,Dalam Proses,Bersedia
ACC04218,Kios Maju,John,B,Davis,,Perorangan Sentosa,CEO,Ya,Ya,Ya,Tidak,Facebook,Beberapa Kali Seminggu,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,15-30 Juta,1-2 Orang,Toko,Informal,Bersedia
ACC04219,UMKM Berkah,Eve,C,Jones,Sr.,UD Bersama,Director,Ya,Ya,Ya,Tidak,Tidak Ada,Beberapa Kali Seminggu,<2015,Tidak,Tidak,Tidak,Micro,5-15 Juta,6-10 Orang,Toko,Formal,Tidak Bersedia
ACC04220,Toko Berkah,John,C,Martinez,Sr.,PT Makmur,Director,Ya,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Ya,Tidak,Micro,<5 Juta,1-2 Orang,Toko,Informal,Tidak Bersedia
ACC04221,Warung Maju,Alice,B,Rodriguez,Sr.,PT Sentosa,President,Tidak,Tidak,Tidak,Tidak,Instagram,Setiap Hari,2015-2018,Tidak,Tidak,Ya,Medium,<5 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC04222,Usaha Mandiri,Alice,B,Rodriguez,,UD Makmur,Director,Tidak,Ya,Ya,Ya,TikTok,Setiap Hari,2015-2018,Tidak,Tidak,Tidak,Micro,5-15 Juta,1-2 Orang,Rumah,Informal,Tidak Bersedia
ACC04223,Usaha Mandiri,Lucy,,Brown,,Perorangan Makmur,CEO,Tidak,Tidak,Ya,Ya,Instagram,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Ya,Medium,15-30 Juta,6-10 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC04224,Usaha Mandiri,Alice,A,Martinez,III,CV Abadi,Owner,Tidak,Tidak,Tidak,Tidak,Facebook,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Small,>30 Juta,>10 Orang,Online-Only,Formal,Tidak Bersedia
ACC04225,Toko Mandiri,Lucy,B,Miller,Sr.,Perorangan Makmur,Owner,Tidak,Ya,Tidak,Ya,Facebook,Tidak Pernah,2015-2018,Tidak,Tidak,Tidak,Medium,>30 Juta,1-2 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC04226,Kios Sejahtera,Lucy,B,Rodriguez,,Perorangan Utama,Manager,Tidak,Ya,Ya,Ya,Instagram,Jarang,<2015,Ya,Tidak,Tidak,Medium,>30 Juta,1-2 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC04227,Kios Jaya,Bob,B,Brown,III,CV Sentosa,Director,Tidak,Ya,Ya,Ya,WhatsApp,Tidak Pernah,2022-Sekarang,Ya,Tidak,Tidak,Micro,5-15 Juta,3-5 Orang,Toko,Dalam Proses,Bersedia
ACC04228,Toko Berkah,Jane,B,Rodriguez,III,PT Bersama,CEO,Tidak,Tidak,Ya,Ya,Facebook,Setiap Hari,<2015,Ya,Tidak,Ya,Micro,15-30 Juta,3-5 Orang,Pasar,Informal,Tidak Bersedia
ACC04229,Toko Sejahtera,Bob,C,Williams,,PT Bersama,Director,Ya,Ya,Ya,Ya,Tidak Ada,Setiap Hari,2022-Sekarang,Tidak,Tidak,Ya,Small,15-30 Juta,3-5 Orang,Toko,Informal,Tidak Bersedia
ACC04230,UMKM Jaya,Tom,D,Garcia,,UD Sentosa,CEO,Tidak,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Ya,Small,>30 Juta,3-5 Orang,Toko,Formal,Bersedia
ACC04231,Usaha Maju,Jane,C,Williams,Sr.,PT Abadi,CEO,Tidak,Ya,Ya,Ya,Instagram,Setiap Hari,2015-2018,Ya,Tidak,Ya,Micro,5-15 Juta,1-2 Orang,Online-Only,Informal,Tidak Bersedia
ACC04232,Usaha Berkah,Charlie,,Garcia,,CV Abadi,President,Tidak,Tidak,Ya,Tidak,WhatsApp,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,5-15 Juta,3-5 Orang,Pasar,Informal,Tidak Bersedia
ACC04233,UMKM Jaya,Eve,C,Jones,,Perorangan Bersama,Director,Tidak,Ya,Tidak,Ya,TikTok,Tidak Pernah,2019-2021,Ya,Ya,Tidak,Small,15-30 Juta,1-2 Orang,Toko,Dalam Proses,Bersedia
ACC04234,Kios Sejahtera,Alice,D,Brown,III,PT Utama,CEO,Tidak,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Seminggu,<2015,Ya,Ya,Tidak,Small,15-30 Juta,>10 Orang,Online-Only,Formal,Tidak Bersedia
ACC04235,Toko Mandiri,Alice,,Smith,,UD Abadi,Manager,Ya,Ya,Tidak,Ya,Instagram,Beberapa Kali Sebulan,2015-2018,Tidak,Ya,Ya,Micro,>30 Juta,6-10 Orang,Toko,Dalam Proses,Bersedia
ACC04236,Usaha Sejahtera,David,C,Martinez,III,PT Abadi,Director,Tidak,Ya,Tidak,Ya,TikTok,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,>30 Juta,6-10 Orang,Toko,Informal,Bersedia
ACC04237,Toko Jaya,John,C,Brown,Jr.,UD Utama,Director,Tidak,Ya,Tidak,Ya,Tidak Ada,Jarang,Belum Mengadopsi,Ya,Tidak,Ya,Medium,5-15 Juta,>10 Orang,Toko,Dalam Proses,Bersedia
ACC04238,Kios Berkah,Ella,,Garcia,III,Perorangan Abadi,President,Tidak,Ya,Ya,Tidak,Tidak Ada,Setiap Hari,<2015,Tidak,Ya,Tidak,Small,15-30 Juta,1-2 Orang,Online-Only,Dalam Proses,Bersedia
ACC04239,UMKM Sejahtera,Lucy,B,Brown,,PT Bersama,Director,Ya,Tidak,Ya,Tidak,Facebook,Setiap Hari,2015-2018,Ya,Tidak,Tidak,Micro,15-30 Juta,3-5 Orang,Rumah,Dalam Proses,Bersedia
ACC04240,Warung Berkah,Tom,B,Garcia,,UD Abadi,President,Tidak,Ya,Tidak,Tidak,WhatsApp,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Tidak,Small,15-30 Juta,6-10 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC04241,Warung Berkah,Jane,B,Williams,Jr.,CV Bersama,Manager,Tidak,Ya,Ya,Tidak,Instagram,Beberapa Kali Seminggu,2015-2018,Ya,Tidak,Ya,Micro,5-15 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC04242,Toko Mandiri,Charlie,A,Johnson,III,CV Utama,Owner,Tidak,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Sebulan,2015-2018,Ya,Tidak,Tidak,Small,15-30 Juta,3-5 Orang,Pasar,Dalam Proses,Bersedia
ACC04243,Warung Sejahtera,Lucy,,Garcia,Jr.,PT Makmur,President,Ya,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,2015-2018,Ya,Tidak,Tidak,Small,15-30 Juta,1-2 Orang,Online-Only,Informal,Bersedia
ACC04244,UMKM Mandiri,Tom,,Johnson,,UD Abadi,President,Tidak,Ya,Ya,Tidak,WhatsApp,Setiap Hari,Belum Mengadopsi,Tidak,Ya,Ya,Small,<5 Juta,1-2 Orang,Pasar,Formal,Bersedia
ACC04245,Kios Sejahtera,John,,Davis,Sr.,CV Abadi,Owner,Tidak,Ya,Tidak,Tidak,Instagram,Tidak Pernah,2019-2021,Tidak,Tidak,Tidak,Small,>30 Juta,3-5 Orang,Rumah,Informal,Tidak Bersedia
ACC04246,Toko Berkah,Jane,C,Brown,III,Perorangan Bersama,Owner,Tidak,Ya,Ya,Ya,Instagram,Setiap Hari,2015-2018,Tidak,Tidak,Ya,Micro,5-15 Juta,1-2 Orang,Online-Only,Dalam Proses,Bersedia
ACC04247,Kios Maju,Eve,A,Jones,Jr.,Perorangan Bersama,Owner,Tidak,Tidak,Tidak,Tidak,TikTok,Jarang,<2015,Tidak,Tidak,Ya,Medium,5-15 Juta,1-2 Orang,Rumah,Informal,Tidak Bersedia
ACC04248,Warung Jaya,Bob,,Miller,Sr.,PT Bersama,President,Ya,Ya,Ya,Tidak,Tidak Ada,Jarang,Belum Mengadopsi,Tidak,Tidak,Tidak,Small,15-30 Juta,>10 Orang,Toko,Informal,Tidak Bersedia
ACC04249,Usaha Sejahtera,Charlie,B,Miller,Jr.,Perorangan Abadi,Manager,Tidak,Tidak,Ya,Tidak,WhatsApp,Beberapa Kali Seminggu,2015-2018,Tidak,Ya,Ya,Medium,<5 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC04250,Kios Sejahtera,Ella,,Smith,,CV Utama,Manager,Tidak,Ya,Ya,Ya,Tidak Ada,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,5-15 Juta,>10 Orang,Online-Only,Formal,Tidak Bersedia
ACC04251,Usaha Jaya,John,A,Miller,III,CV Bersama,Director,Tidak,Ya,Ya,Ya,WhatsApp,Beberapa Kali Sebulan,<2015,Ya,Tidak,Tidak,Micro,15-30 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC04252,Kios Maju,Lucy,C,Rodriguez,,CV Bersama,President,Ya,Ya,Ya,Tidak,Facebook,Tidak Pernah,<2015,Tidak,Ya,Ya,Micro,>30 Juta,6-10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC04253,UMKM Maju,David,A,Martinez,Sr.,PT Bersama,Manager,Tidak,Tidak,Ya,Ya,WhatsApp,Setiap Hari,2022-Sekarang,Tidak,Tidak,Tidak,Small,15-30 Juta,3-5 Orang,Pasar,Dalam Proses,Bersedia
ACC04254,Usaha Jaya,Tom,B,Martinez,,UD Bersama,Owner,Ya,Ya,Ya,Ya,Instagram,Setiap Hari,2022-Sekarang,Ya,Tidak,Ya,Small,>30 Juta,>10 Orang,Toko,Informal,Tidak Bersedia
ACC04255,Warung Jaya,David,D,Williams,,PT Sentosa,Owner,Tidak,Tidak,Ya,Ya,Facebook,Beberapa Kali Sebulan,2019-2021,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Pasar,Informal,Tidak Bersedia
ACC04256,Warung Sejahtera,Alice,A,Jones,III,PT Utama,Manager,Ya,Ya,Tidak,Tidak,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Ya,Tidak,Ya,Micro,<5 Juta,3-5 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC04257,Toko Jaya,David,,Davis,III,Perorangan Utama,Owner,Ya,Ya,Tidak,Tidak,Tidak Ada,Jarang,Belum Mengadopsi,Ya,Ya,Tidak,Medium,<5 Juta,6-10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC04258,Warung Sejahtera,Jane,A,Johnson,III,UD Utama,CEO,Tidak,Tidak,Tidak,Tidak,TikTok,Setiap Hari,2022-Sekarang,Tidak,Tidak,Tidak,Medium,<5 Juta,6-10 Orang,Online-Only,Informal,Bersedia
ACC04259,Usaha Sejahtera,Charlie,D,Garcia,,Perorangan Bersama,Manager,Tidak,Tidak,Tidak,Ya,Tidak Ada,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,5-15 Juta,3-5 Orang,Rumah,Formal,Tidak Bersedia
ACC04260,Warung Mandiri,Bob,D,Davis,Sr.,UD Abadi,Manager,Ya,Tidak,Ya,Tidak,Facebook,Jarang,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,5-15 Juta,1-2 Orang,Rumah,Formal,Bersedia
ACC04261,UMKM Jaya,Ella,B,Garcia,Sr.,PT Utama,Manager,Tidak,Tidak,Tidak,Tidak,Facebook,Beberapa Kali Seminggu,2019-2021,Ya,Ya,Ya,Small,5-15 Juta,1-2 Orang,Rumah,Informal,Tidak Bersedia
ACC04262,Usaha Jaya,Bob,C,Miller,Jr.,Perorangan Sentosa,Director,Tidak,Ya,Ya,Tidak,Facebook,Beberapa Kali Seminggu,Belum Mengadopsi,Ya,Tidak,Ya,Small,<5 Juta,3-5 Orang,Pasar,Informal,Bersedia
ACC04263,UMKM Jaya,Bob,C,Johnson,Sr.,Perorangan Sentosa,Owner,Ya,Ya,Ya,Tidak,WhatsApp,Jarang,2022-Sekarang,Tidak,Tidak,Tidak,Small,5-15 Juta,3-5 Orang,Online-Only,Informal,Bersedia
ACC04264,Toko Jaya,Ella,A,Smith,Jr.,CV Bersama,Director,Tidak,Ya,Ya,Tidak,Instagram,Setiap Hari,2022-Sekarang,Tidak,Tidak,Ya,Medium,<5 Juta,6-10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC04265,Warung Maju,Eve,B,Rodriguez,III,PT Bersama,Owner,Ya,Tidak,Tidak,Tidak,Facebook,Setiap Hari,2015-2018,Tidak,Tidak,Tidak,Small,<5 Juta,>10 Orang,Pasar,Formal,Bersedia
ACC04266,Kios Jaya,Ella,,Smith,Jr.,UD Makmur,Owner,Tidak,Tidak,Tidak,Tidak,Instagram,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Ya,Medium,15-30 Juta,6-10 Orang,Toko,Informal,Tidak Bersedia
ACC04267,Kios Sejahtera,Jane,B,Johnson,,CV Bersama,President,Ya,Ya,Ya,Ya,Facebook,Beberapa Kali Sebulan,<2015,Tidak,Ya,Ya,Micro,15-30 Juta,>10 Orang,Online-Only,Dalam Proses,Bersedia
ACC04268,Kios Jaya,John,B,Smith,Sr.,UD Abadi,President,Tidak,Ya,Ya,Tidak,TikTok,Beberapa Kali Sebulan,<2015,Tidak,Tidak,Tidak,Small,15-30 Juta,1-2 Orang,Online-Only,Dalam Proses,Bersedia
ACC04269,Warung Berkah,David,B,Brown,III,CV Abadi,Owner,Tidak,Tidak,Ya,Ya,Tidak Ada,Jarang,2015-2018,Tidak,Tidak,Ya,Medium,15-30 Juta,6-10 Orang,Toko,Informal,Tidak Bersedia
ACC04270,Usaha Jaya,Alice,A,Smith,,Perorangan Makmur,Manager,Tidak,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Ya,Ya,Medium,>30 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC04271,Kios Berkah,Ella,B,Williams,,CV Abadi,President,Tidak,Tidak,Ya,Ya,TikTok,Beberapa Kali Seminggu,2019-2021,Tidak,Tidak,Ya,Micro,<5 Juta,>10 Orang,Pasar,Informal,Tidak Bersedia
ACC04272,Kios Mandiri,Eve,,Williams,Jr.,Perorangan Bersama,President,Ya,Tidak,Ya,Ya,TikTok,Tidak Pernah,2022-Sekarang,Tidak,Ya,Ya,Small,15-30 Juta,6-10 Orang,Pasar,Dalam Proses,Tidak Bersedia
ACC04273,Warung Berkah,Lucy,C,Johnson,Jr.,UD Sentosa,President,Tidak,Ya,Ya,Ya,Instagram,Jarang,2015-2018,Tidak,Tidak,Tidak,Small,15-30 Juta,6-10 Orang,Toko,Informal,Tidak Bersedia
ACC04274,Warung Mandiri,Eve,C,Williams,Jr.,CV Makmur,CEO,Ya,Ya,Ya,Ya,TikTok,Setiap Hari,<2015,Ya,Tidak,Ya,Micro,<5 Juta,3-5 Orang,Online-Only,Informal,Tidak Bersedia
ACC04275,UMKM Berkah,Jane,B,Brown,III,PT Sentosa,Owner,Tidak,Tidak,Ya,Tidak,WhatsApp,Tidak Pernah,2019-2021,Tidak,Tidak,Ya,Small,5-15 Juta,>10 Orang,Pasar,Informal,Tidak Bersedia
ACC04276,Toko Berkah,Alice,D,Martinez,,Perorangan Abadi,CEO,Ya,Ya,Ya,Tidak,Facebook,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Ya,Tidak,Small,5-15 Juta,3-5 Orang,Toko,Formal,Bersedia
ACC04277,Kios Sejahtera,John,B,Garcia,,CV Abadi,President,Tidak,Tidak,Ya,Ya,Tidak Ada,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,>30 Juta,6-10 Orang,Toko,Informal,Bersedia
ACC04278,Warung Sejahtera,Eve,C,Garcia,III,CV Sentosa,Owner,Tidak,Ya,Ya,Ya,WhatsApp,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Ya,Tidak,Small,>30 Juta,6-10 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC04279,Toko Jaya,Tom,B,Johnson,Jr.,UD Bersama,Owner,Ya,Ya,Ya,Ya,Tidak Ada,Jarang,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,5-15 Juta,1-2 Orang,Pasar,Informal,Tidak Bersedia
ACC04280,Warung Jaya,Eve,A,Williams,Jr.,UD Makmur,Director,Tidak,Ya,Ya,Tidak,TikTok,Beberapa Kali Sebulan,<2015,Tidak,Tidak,Tidak,Medium,5-15 Juta,>10 Orang,Pasar,Informal,Tidak Bersedia
ACC04281,UMKM Sejahtera,Tom,C,Johnson,Sr.,UD Utama,Manager,Tidak,Ya,Ya,Ya,WhatsApp,Jarang,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,5-15 Juta,6-10 Orang,Toko,Formal,Tidak Bersedia
ACC04282,Usaha Mandiri,Eve,B,Miller,III,CV Bersama,CEO,Ya,Ya,Ya,Ya,Instagram,Beberapa Kali Seminggu,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,5-15 Juta,6-10 Orang,Rumah,Formal,Tidak Bersedia
ACC04283,UMKM Maju,Charlie,A,Martinez,Sr.,Perorangan Makmur,Director,Ya,Tidak,Tidak,Ya,Tidak Ada,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Tidak,Micro,>30 Juta,1-2 Orang,Pasar,Informal,Tidak Bersedia
ACC04284,Warung Berkah,Eve,B,Rodriguez,Jr.,CV Sentosa,Owner,Ya,Tidak,Tidak,Tidak,Instagram,Setiap Hari,2015-2018,Tidak,Tidak,Tidak,Small,<5 Juta,6-10 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC04285,UMKM Maju,Tom,A,Brown,,PT Bersama,Owner,Tidak,Ya,Ya,Ya,Tidak Ada,Jarang,2015-2018,Tidak,Tidak,Ya,Small,15-30 Juta,>10 Orang,Online-Only,Informal,Tidak Bersedia
ACC04286,Toko Mandiri,Charlie,C,Williams,Jr.,Perorangan Bersama,President,Ya,Ya,Ya,Ya,TikTok,Tidak Pernah,2022-Sekarang,Tidak,Tidak,Tidak,Micro,15-30 Juta,6-10 Orang,Online-Only,Formal,Bersedia
ACC04287,Kios Maju,David,B,Brown,Jr.,Perorangan Utama,CEO,Ya,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,5-15 Juta,3-5 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC04288,Toko Mandiri,Lucy,A,Williams,,Perorangan Sentosa,Director,Tidak,Tidak,Tidak,Tidak,Facebook,Jarang,<2015,Tidak,Tidak,Ya,Medium,>30 Juta,>10 Orang,Pasar,Formal,Bersedia
ACC04289,Warung Jaya,Eve,D,Rodriguez,Jr.,CV Bersama,Director,Ya,Ya,Tidak,Ya,Facebook,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,15-30 Juta,>10 Orang,Rumah,Dalam Proses,Bersedia
ACC04290,Usaha Sejahtera,Alice,A,Garcia,Sr.,Perorangan Abadi,CEO,Tidak,Ya,Ya,Tidak,Tidak Ada,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Ya,Tidak,Small,>30 Juta,6-10 Orang,Toko,Informal,Bersedia
ACC04291,Toko Berkah,Lucy,A,Jones,,Perorangan Abadi,President,Tidak,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Ya,Tidak,Medium,>30 Juta,1-2 Orang,Toko,Dalam Proses,Bersedia
ACC04292,Kios Jaya,John,,Johnson,Sr.,CV Makmur,Director,Tidak,Tidak,Ya,Ya,TikTok,Beberapa Kali Seminggu,2015-2018,Ya,Tidak,Tidak,Small,5-15 Juta,3-5 Orang,Pasar,Dalam Proses,Bersedia
ACC04293,Usaha Sejahtera,David,A,Jones,III,Perorangan Makmur,CEO,Ya,Tidak,Tidak,Tidak,Facebook,Setiap Hari,Belum Mengadopsi,Ya,Ya,Ya,Small,15-30 Juta,3-5 Orang,Toko,Informal,Tidak Bersedia
ACC04294,Kios Berkah,Tom,A,Williams,Sr.,UD Utama,CEO,Tidak,Ya,Ya,Ya,Instagram,Beberapa Kali Seminggu,2019-2021,Tidak,Tidak,Tidak,Small,<5 Juta,3-5 Orang,Rumah,Informal,Bersedia
ACC04295,Usaha Berkah,Lucy,,Williams,Jr.,CV Sentosa,President,Ya,Tidak,Ya,Tidak,WhatsApp,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Tidak,Micro,>30 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC04296,Usaha Maju,John,B,Miller,,CV Utama,Director,Ya,Tidak,Ya,Tidak,Instagram,Beberapa Kali Seminggu,2015-2018,Tidak,Tidak,Ya,Small,5-15 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC04297,Usaha Berkah,Jane,,Brown,III,PT Sentosa,Owner,Tidak,Ya,Ya,Tidak,WhatsApp,Jarang,2015-2018,Tidak,Tidak,Ya,Small,<5 Juta,3-5 Orang,Toko,Informal,Tidak Bersedia
ACC04298,UMKM Maju,Tom,,Williams,Jr.,PT Bersama,Owner,Tidak,Tidak,Ya,Ya,WhatsApp,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC04299,Toko Berkah,Bob,C,Miller,,CV Utama,Director,Tidak,Tidak,Ya,Ya,WhatsApp,Jarang,2019-2021,Tidak,Ya,Tidak,Micro,<5 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC04300,Warung Berkah,Ella,B,Williams,,PT Bersama,Director,Ya,Ya,Ya,Ya,Tidak Ada,Tidak Pernah,<2015,Tidak,Tidak,Ya,Micro,<5 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC04301,Toko Jaya,Ella,D,Johnson,Sr.,CV Utama,President,Ya,Ya,Ya,Tidak,Facebook,Beberapa Kali Seminggu,<2015,Ya,Tidak,Tidak,Micro,>30 Juta,>10 Orang,Toko,Informal,Bersedia
ACC04302,Kios Mandiri,Ella,C,Jones,III,UD Sentosa,Director,Tidak,Ya,Ya,Ya,TikTok,Tidak Pernah,2019-2021,Tidak,Tidak,Ya,Small,5-15 Juta,6-10 Orang,Toko,Informal,Tidak Bersedia
ACC04303,Kios Jaya,Alice,,Jones,Jr.,CV Abadi,President,Tidak,Tidak,Tidak,Tidak,TikTok,Tidak Pernah,2015-2018,Ya,Tidak,Tidak,Small,5-15 Juta,1-2 Orang,Pasar,Dalam Proses,Bersedia
ACC04304,Toko Mandiri,Lucy,C,Garcia,,CV Abadi,CEO,Ya,Ya,Ya,Tidak,TikTok,Jarang,2022-Sekarang,Ya,Tidak,Ya,Medium,<5 Juta,3-5 Orang,Pasar,Informal,Bersedia
ACC04305,Kios Mandiri,Charlie,A,Brown,,UD Utama,Owner,Ya,Ya,Tidak,Tidak,Facebook,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Tidak,Small,15-30 Juta,3-5 Orang,Toko,Informal,Bersedia
ACC04306,Usaha Mandiri,John,C,Davis,III,Perorangan Abadi,Director,Ya,Ya,Ya,Tidak,Tidak Ada,Jarang,<2015,Ya,Tidak,Tidak,Micro,15-30 Juta,>10 Orang,Rumah,Dalam Proses,Tidak Bersedia
ACC04307,Kios Berkah,Ella,B,Johnson,III,CV Makmur,Owner,Ya,Ya,Ya,Tidak,TikTok,Beberapa Kali Sebulan,2015-2018,Ya,Ya,Tidak,Small,15-30 Juta,6-10 Orang,Online-Only,Informal,Bersedia
ACC04308,Toko Maju,Ella,A,Garcia,,CV Abadi,President,Ya,Tidak,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Ya,Ya,Micro,5-15 Juta,6-10 Orang,Online-Only,Dalam Proses,Bersedia
ACC04309,Toko Maju,Alice,,Smith,,CV Makmur,CEO,Ya,Ya,Ya,Tidak,Instagram,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Tidak,Small,5-15 Juta,3-5 Orang,Online-Only,Formal,Bersedia
ACC04310,Usaha Maju,David,,Jones,III,CV Abadi,Owner,Tidak,Tidak,Tidak,Tidak,Facebook,Tidak Pernah,<2015,Ya,Tidak,Ya,Small,5-15 Juta,6-10 Orang,Online-Only,Informal,Tidak Bersedia
ACC04311,UMKM Berkah,Eve,B,Garcia,Jr.,Perorangan Makmur,Director,Ya,Tidak,Ya,Ya,Instagram,Jarang,2022-Sekarang,Tidak,Ya,Tidak,Micro,5-15 Juta,3-5 Orang,Toko,Formal,Bersedia
ACC04312,UMKM Sejahtera,Jane,D,Johnson,Sr.,PT Bersama,Owner,Tidak,Tidak,Ya,Tidak,Facebook,Tidak Pernah,2022-Sekarang,Tidak,Tidak,Tidak,Small,5-15 Juta,6-10 Orang,Rumah,Formal,Tidak Bersedia
ACC04313,Warung Mandiri,John,C,Martinez,,PT Makmur,President,Ya,Tidak,Ya,Tidak,Tidak Ada,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Ya,Ya,Micro,15-30 Juta,>10 Orang,Online-Only,Dalam Proses,Bersedia
